datetime,user1_production,user1_consumption,user2_production,user2_consumption
2022-03-22 09:00:00,511.983,129.042,272.295,2.601
2022-03-22 10:00:00,783.096,95.405,348.738,1.817
2022-03-22 11:00:00,952.042,66.482,393.534,0.585
2022-03-22 12:00:00,1032.373,58.505,424.956,0.538
2022-03-22 13:00:00,972.702,52.275,400.003,1.163
2022-03-22 14:00:00,777.157,66.04,337.244,2.207
2022-03-22 15:00:00,520.687,88.586,231.709,4.348
2022-03-22 16:00:00,248.7,139.627,103.16,9.768
2022-03-22 17:00:00,61.762,240.637,22.853,25.464
2022-03-22 18:00:00,4.204,343.249,0.557,36.358
2022-03-22 19:00:00,0.458,393.024,0.0,37.151
2022-03-22 20:00:00,0.051,425.929,0.0,43.807
2022-03-22 21:00:00,0.005,435.233,0.0,51.302
2022-03-22 22:00:00,0.02,427.134,0.0,47.238
2022-03-22 23:00:00,0.198,403.55,0.0,42.369
2022-03-23 00:00:00,0.0,378.599,0.0,38.213
2022-03-23 01:00:00,0.0,377.819,0.0,36.268
2022-03-23 02:00:00,0.0,380.37,0.0,37.938
2022-03-23 03:00:00,0.0,393.834,0.0,35.477
2022-03-23 04:00:00,0.001,391.066,0.0,34.146
2022-03-23 05:00:00,0.0,395.394,0.0,40.594
2022-03-23 06:00:00,1.46,417.298,3.39,33.986
2022-03-23 07:00:00,38.79,389.605,39.078,23.679
2022-03-23 08:00:00,170.801,230.818,134.64,8.877
2022-03-23 09:00:00,221.611,204.843,250.546,2.0
2022-03-23 10:00:00,450.802,142.677,323.523,0.776
2022-03-23 11:00:00,666.163,91.294,243.805,4.444
2022-03-23 12:00:00,732.884,77.648,197.361,5.576
2022-03-23 13:00:00,574.019,86.127,178.092,4.273
2022-03-23 14:00:00,472.294,101.123,142.498,6.09
2022-03-23 15:00:00,272.119,150.103,78.889,10.363
2022-03-23 16:00:00,161.856,203.169,26.389,26.961
2022-03-23 17:00:00,50.265,282.423,12.71,37.072
2022-03-23 18:00:00,3.274,400.947,0.733,39.098
2022-03-23 19:00:00,0.131,476.271,0.0,40.822
2022-03-23 20:00:00,0.054,487.173,0.0,38.769
2022-03-23 21:00:00,0.059,489.921,0.0,48.242
2022-03-23 22:00:00,0.055,468.104,0.0,46.975
2022-03-23 23:00:00,0.157,446.842,0.0,36.803
2022-03-24 00:00:00,0.03,441.088,0.0,36.37
2022-03-24 01:00:00,0.0,425.223,0.0,37.327
2022-03-24 02:00:00,0.0,440.417,0.0,40.595
2022-03-24 03:00:00,0.0,455.503,0.0,39.075
2022-03-24 04:00:00,0.0,456.195,0.0,37.864
2022-03-24 05:00:00,0.0,455.394,0.001,41.131
2022-03-24 06:00:00,1.785,451.479,4.525,36.922
2022-03-24 07:00:00,38.99,372.568,36.48,24.445
2022-03-24 08:00:00,216.176,229.986,112.41,11.659
2022-03-24 09:00:00,464.515,141.021,149.875,7.214
2022-03-24 10:00:00,688.615,96.939,247.614,2.607
2022-03-24 11:00:00,926.481,63.201,319.693,2.858
2022-03-24 12:00:00,1002.404,59.467,397.122,1.163
2022-03-24 13:00:00,855.506,69.314,384.067,0.364
2022-03-24 14:00:00,634.091,89.597,290.367,1.05
2022-03-24 15:00:00,397.545,125.438,181.376,3.566
2022-03-24 16:00:00,141.279,178.801,90.0,7.459
2022-03-24 17:00:00,48.293,248.448,23.228,16.503
2022-03-24 18:00:00,5.609,356.495,1.204,29.528
2022-03-24 19:00:00,0.538,442.023,0.0,40.653
2022-03-24 20:00:00,0.04,457.974,0.0,44.373
2022-03-24 21:00:00,0.0,445.934,0.0,37.383
2022-03-24 22:00:00,0.0,426.574,0.0,38.514
2022-03-24 23:00:00,0.0,387.345,0.0,32.869
2022-03-25 00:00:00,0.0,371.149,0.0,32.67
2022-03-25 01:00:00,0.0,363.642,0.0,28.088
2022-03-25 02:00:00,0.0,357.542,0.0,33.461
2022-03-25 03:00:00,0.0,367.289,0.0,31.434
2022-03-25 04:00:00,0.0,350.529,0.0,28.532
2022-03-25 05:00:00,0.0,357.35,0.001,35.505
2022-03-25 06:00:00,1.114,363.234,2.521,31.189
2022-03-25 07:00:00,25.164,349.51,29.435,26.429
2022-03-25 08:00:00,171.835,209.846,105.596,8.618
2022-03-25 09:00:00,462.676,131.951,178.279,8.168
2022-03-25 10:00:00,465.36,116.139,290.839,5.254
2022-03-25 11:00:00,307.642,120.991,234.164,4.812
2022-03-25 12:00:00,295.274,137.399,235.073,4.876
2022-03-25 13:00:00,458.285,96.03,114.503,8.505
2022-03-25 14:00:00,466.116,108.856,84.343,8.662
2022-03-25 15:00:00,409.253,128.368,91.784,12.102
2022-03-25 16:00:00,123.237,216.115,78.65,9.426
2022-03-25 17:00:00,23.936,313.435,10.361,24.384
2022-03-25 18:00:00,1.83,437.846,0.286,41.394
2022-03-25 19:00:00,0.54,493.603,0.001,46.228
2022-03-25 20:00:00,0.325,483.928,0.0,47.654
2022-03-25 21:00:00,0.964,465.948,0.0,51.409
2022-03-25 22:00:00,0.941,437.411,0.0,52.021
2022-03-25 23:00:00,1.255,392.526,0.0,42.055
2022-03-26 00:00:00,0.648,394.715,0.0,36.023
2022-03-26 01:00:00,1.128,370.866,0.0,30.852
2022-03-26 02:00:00,0.313,378.128,0.0,35.799
2022-03-26 03:00:00,0.988,376.067,0.0,35.655
2022-03-26 04:00:00,0.0,382.558,0.0,32.828
2022-03-26 05:00:00,0.0,373.922,0.002,32.556
2022-03-26 06:00:00,4.45,371.604,2.654,31.019
2022-03-26 07:00:00,31.312,336.698,20.827,25.999
2022-03-26 08:00:00,196.524,239.638,67.019,25.424
2022-03-26 09:00:00,253.331,222.914,175.969,16.256
2022-03-26 10:00:00,239.127,234.542,128.012,23.891
2022-03-26 11:00:00,133.44,294.004,140.926,23.478
2022-03-26 12:00:00,184.909,259.997,117.879,31.527
2022-03-26 13:00:00,121.059,298.157,116.244,24.752
2022-03-26 14:00:00,92.251,315.421,42.64,36.421
2022-03-26 15:00:00,38.457,372.575,37.007,38.805
2022-03-26 16:00:00,23.812,462.21,20.426,41.395
2022-03-26 17:00:00,16.22,487.074,3.73,50.359
2022-03-26 18:00:00,0.579,586.678,0.223,61.616
2022-03-26 19:00:00,0.0,614.014,0.001,56.283
2022-03-26 20:00:00,0.002,614.706,0.0,62.331
2022-03-26 21:00:00,0.006,586.024,0.0,61.544
2022-03-26 22:00:00,0.0,567.664,0.0,58.038
2022-03-26 23:00:00,0.018,526.702,0.0,49.705
2022-03-27 00:00:00,0.022,527.078,0.0,41.472
2022-03-27 01:00:00,0.44,480.734,0.0,44.043
2022-03-27 02:00:00,0.812,490.703,0.0,43.872
2022-03-27 04:00:00,0.213,488.763,0.0,42.527
2022-03-27 05:00:00,0.365,506.752,0.0,49.494
2022-03-27 06:00:00,0.2,498.056,0.064,48.422
2022-03-27 07:00:00,15.351,463.625,12.516,38.545
2022-03-27 08:00:00,100.282,337.576,77.778,23.958
2022-03-27 09:00:00,213.123,280.068,200.937,14.918
2022-03-27 10:00:00,430.016,201.965,301.613,8.061
2022-03-27 11:00:00,769.009,132.72,369.537,5.183
2022-03-27 12:00:00,917.023,104.097,409.736,3.089
2022-03-27 13:00:00,968.476,93.555,413.532,1.857
2022-03-27 14:00:00,894.905,107.584,391.227,2.645
2022-03-27 15:00:00,536.736,148.886,310.221,4.245
2022-03-27 16:00:00,218.785,267.086,163.355,17.814
2022-03-27 17:00:00,60.197,383.051,57.509,27.32
2022-03-27 18:00:00,7.497,510.263,17.45,38.455
2022-03-27 19:00:00,0.599,569.669,0.826,53.426
2022-03-27 20:00:00,0.265,594.491,0.0,51.127
2022-03-27 21:00:00,0.671,584.213,0.0,53.492
2022-03-27 22:00:00,0.885,539.685,0.0,49.31
2022-03-27 23:00:00,0.59,504.349,0.0,45.568
2022-03-28 00:00:00,1.077,446.132,0.0,45.33
2022-03-28 01:00:00,0.582,415.925,0.0,42.072
2022-03-28 02:00:00,0.348,385.074,0.0,40.107
2022-03-28 03:00:00,0.252,389.598,0.0,41.668
2022-03-28 04:00:00,0.468,385.836,0.0,42.99
2022-03-28 05:00:00,0.418,374.949,0.0,38.755
2022-03-28 06:00:00,0.812,380.481,0.0,36.526
2022-03-28 07:00:00,1.714,407.725,1.834,35.331
2022-03-28 08:00:00,12.71,351.312,7.79,37.95
2022-03-28 09:00:00,36.404,305.203,27.564,23.859
2022-03-28 10:00:00,113.157,227.051,86.472,14.035
2022-03-28 11:00:00,130.829,226.573,98.015,7.713
2022-03-28 12:00:00,297.803,154.268,58.943,13.279
2022-03-28 13:00:00,782.873,90.468,85.174,17.527
2022-03-28 14:00:00,924.123,82.572,174.178,7.59
2022-03-28 15:00:00,549.315,115.489,238.13,7.465
2022-03-28 16:00:00,106.374,232.06,208.972,8.444
2022-03-28 17:00:00,44.289,302.286,105.703,12.921
2022-03-28 18:00:00,14.191,379.548,19.047,29.578
2022-03-28 19:00:00,5.489,414.523,1.107,48.216
2022-03-28 20:00:00,0.225,454.999,0.0,45.284
2022-03-28 21:00:00,0.311,480.888,0.0,51.673
2022-03-28 22:00:00,0.747,491.941,0.0,55.931
2022-03-28 23:00:00,0.86,482.28,0.0,48.503
2022-03-29 00:00:00,0.658,464.789,0.0,47.944
2022-03-29 01:00:00,0.516,450.368,0.0,41.472
2022-03-29 02:00:00,0.159,439.997,0.0,46.408
2022-03-29 03:00:00,0.144,434.697,0.0,40.436
2022-03-29 04:00:00,0.228,447.254,0.0,43.965
2022-03-29 05:00:00,0.028,470.827,0.0,45.027
2022-03-29 06:00:00,0.097,477.879,0.0,44.202
2022-03-29 07:00:00,0.997,525.066,1.478,48.106
2022-03-29 08:00:00,10.106,488.511,9.115,39.641
2022-03-29 09:00:00,50.301,428.164,19.68,33.85
2022-03-29 10:00:00,104.37,340.192,29.952,28.1
2022-03-29 11:00:00,212.378,262.011,41.605,23.776
2022-03-29 12:00:00,260.286,254.25,89.731,18.618
2022-03-29 13:00:00,417.618,194.903,148.061,9.772
2022-03-29 14:00:00,538.366,167.733,123.435,12.982
2022-03-29 15:00:00,633.721,137.406,107.57,13.163
2022-03-29 16:00:00,490.443,170.928,86.496,16.044
2022-03-29 17:00:00,253.628,234.27,64.115,35.83
2022-03-29 18:00:00,110.206,339.023,22.274,38.352
2022-03-29 19:00:00,9.961,483.174,3.051,40.32
2022-03-29 20:00:00,0.269,542.044,0.001,51.836
2022-03-29 21:00:00,0.084,554.047,0.0,56.749
2022-03-29 22:00:00,0.112,524.058,0.0,60.62
2022-03-29 23:00:00,0.068,517.766,0.0,54.924
2022-03-30 00:00:00,0.162,489.845,0.0,51.832
2022-03-30 01:00:00,0.067,483.44,0.0,49.07
2022-03-30 02:00:00,0.005,496.141,0.0,50.281
2022-03-30 03:00:00,0.0,511.618,0.0,49.208
2022-03-30 04:00:00,0.0,516.315,0.0,46.93
2022-03-30 05:00:00,0.029,522.804,0.0,50.531
2022-03-30 06:00:00,0.006,526.265,0.185,49.29
2022-03-30 07:00:00,3.14,544.446,12.259,49.523
2022-03-30 08:00:00,34.041,470.78,72.492,28.196
2022-03-30 09:00:00,140.092,337.072,156.213,10.779
2022-03-30 10:00:00,307.53,250.693,179.904,8.289
2022-03-30 11:00:00,490.822,199.5,308.06,6.316
2022-03-30 12:00:00,627.237,156.34,232.406,9.736
2022-03-30 13:00:00,762.279,116.453,224.158,7.241
2022-03-30 14:00:00,693.994,128.718,322.733,5.07
2022-03-30 15:00:00,453.527,174.188,262.903,9.851
2022-03-30 16:00:00,446.124,158.322,183.618,18.384
2022-03-30 17:00:00,268.242,213.517,85.668,29.899
2022-03-30 18:00:00,104.962,332.333,21.178,42.003
2022-03-30 19:00:00,8.089,480.582,2.473,49.349
2022-03-30 20:00:00,0.448,554.829,0.001,52.828
2022-03-30 21:00:00,0.077,540.968,0.0,59.851
2022-03-30 22:00:00,0.0,536.595,0.0,55.102
2022-03-30 23:00:00,0.0,497.784,0.0,52.814
2022-03-31 00:00:00,0.0,477.008,0.0,50.174
2022-03-31 01:00:00,0.0,467.898,0.0,46.53
2022-03-31 02:00:00,0.0,492.54,0.0,52.925
2022-03-31 03:00:00,0.0,518.126,0.0,45.888
2022-03-31 04:00:00,0.0,518.984,0.0,49.084
2022-03-31 05:00:00,0.0,520.988,0.0,50.065
2022-03-31 06:00:00,0.003,532.603,0.183,51.287
2022-03-31 07:00:00,3.953,576.194,11.326,48.68
2022-03-31 08:00:00,39.064,458.703,69.093,27.689
2022-03-31 09:00:00,186.274,343.187,194.195,9.337
2022-03-31 10:00:00,404.25,207.575,290.406,5.373
2022-03-31 11:00:00,641.651,155.163,266.854,8.968
2022-03-31 12:00:00,786.108,117.938,213.861,7.986
2022-03-31 13:00:00,907.066,98.187,215.096,5.916
2022-03-31 14:00:00,924.619,87.032,177.572,6.299
2022-03-31 15:00:00,785.803,97.146,189.635,6.396
2022-03-31 16:00:00,626.057,93.599,118.387,18.512
2022-03-31 17:00:00,369.769,172.423,89.698,16.797
2022-03-31 18:00:00,133.662,277.648,30.166,29.983
2022-03-31 19:00:00,12.989,416.722,2.696,42.572
2022-03-31 20:00:00,0.096,513.757,0.0,49.48
2022-03-31 21:00:00,0.0,551.234,0.0,59.777
2022-03-31 22:00:00,0.0,525.48,0.0,58.013
2022-03-31 23:00:00,0.0,542.025,0.0,56.834
2022-04-01 00:00:00,0.0,539.31,0.0,57.566
2022-04-01 01:00:00,0.0,533.711,0.0,54.757
2022-04-01 02:00:00,0.0,529.238,0.0,55.891
2022-04-01 03:00:00,0.0,549.363,0.0,58.291
2022-04-01 04:00:00,0.0,564.968,0.0,58.044
2022-04-01 05:00:00,0.0,597.35,0.0,60.38
2022-04-01 06:00:00,0.029,610.234,0.382,61.047
2022-04-01 07:00:00,13.806,603.871,19.098,49.633
2022-04-01 08:00:00,111.169,439.408,93.285,27.317
2022-04-01 09:00:00,345.995,261.348,210.955,16.443
2022-04-01 10:00:00,641.716,153.477,311.984,7.459
2022-04-01 11:00:00,859.369,129.394,368.127,5.67
2022-04-01 12:00:00,794.306,141.0,343.301,8.094
2022-04-01 13:00:00,695.536,125.724,356.178,5.848
2022-04-01 14:00:00,853.157,133.145,337.328,5.274
2022-04-01 15:00:00,731.953,130.474,318.162,5.763
2022-04-01 16:00:00,558.461,155.102,237.441,7.413
2022-04-01 17:00:00,331.216,211.953,120.693,15.325
2022-04-01 18:00:00,136.305,324.3,26.666,34.372
2022-04-01 19:00:00,17.256,483.648,2.033,52.662
2022-04-01 20:00:00,0.759,562.774,0.0,58.57
2022-04-01 21:00:00,0.05,558.731,0.0,64.911
2022-04-01 22:00:00,0.164,559.166,0.0,72.511
2022-04-01 23:00:00,0.261,575.18,0.0,66.989
2022-04-02 00:00:00,0.0,565.905,0.0,61.869
2022-04-02 01:00:00,0.0,558.14,0.0,59.308
2022-04-02 02:00:00,0.0,546.332,0.0,52.504
2022-04-02 03:00:00,0.0,563.375,0.0,58.741
2022-04-02 04:00:00,0.0,552.322,0.0,58.678
2022-04-02 05:00:00,0.0,567.357,0.0,59.079
2022-04-02 06:00:00,0.039,589.747,0.233,59.835
2022-04-02 07:00:00,15.59,548.796,17.408,50.838
2022-04-02 08:00:00,114.872,416.081,91.603,26.08
2022-04-02 09:00:00,331.548,272.354,211.11,11.721
2022-04-02 10:00:00,530.911,225.449,309.53,7.862
2022-04-02 11:00:00,718.766,166.509,366.841,4.991
2022-04-02 12:00:00,875.551,139.743,357.066,7.792
2022-04-02 13:00:00,1002.041,126.982,325.455,10.635
2022-04-02 14:00:00,1070.871,106.772,292.937,11.247
2022-04-02 15:00:00,945.697,101.065,244.767,13.684
2022-04-02 16:00:00,710.517,147.797,197.272,13.04
2022-04-02 17:00:00,388.993,232.117,114.314,25.206
2022-04-02 18:00:00,137.652,354.238,33.777,42.702
2022-04-02 19:00:00,16.534,528.983,3.243,53.635
2022-04-02 20:00:00,0.218,579.004,0.002,63.956
2022-04-02 21:00:00,0.841,593.525,0.0,67.357
2022-04-02 22:00:00,0.278,581.853,0.0,66.491
2022-04-02 23:00:00,0.674,556.138,0.0,58.865
2022-04-03 00:00:00,0.196,541.272,0.0,57.362
2022-04-03 01:00:00,1.024,525.256,0.0,49.775
2022-04-03 02:00:00,0.02,522.193,0.0,52.206
2022-04-03 03:00:00,0.0,516.267,0.0,57.117
2022-04-03 04:00:00,0.0,519.263,0.0,55.977
2022-04-03 05:00:00,0.0,534.96,0.0,52.017
2022-04-03 06:00:00,0.058,553.896,0.82,52.57
2022-04-03 07:00:00,17.543,491.388,23.209,45.403
2022-04-03 08:00:00,127.003,361.696,103.648,23.201
2022-04-03 09:00:00,284.432,271.142,228.276,10.854
2022-04-03 10:00:00,526.706,192.141,325.045,6.424
2022-04-03 11:00:00,803.226,151.874,338.913,5.341
2022-04-03 12:00:00,1058.999,110.368,302.178,7.441
2022-04-03 13:00:00,1164.464,89.772,278.103,6.963
2022-04-03 14:00:00,1132.884,89.441,207.701,13.808
2022-04-03 15:00:00,968.256,106.485,111.952,21.912
2022-04-03 16:00:00,728.716,156.371,88.401,28.437
2022-04-03 17:00:00,419.266,206.874,85.491,22.077
2022-04-03 18:00:00,146.688,331.928,25.15,30.701
2022-04-03 19:00:00,24.36,454.597,3.184,43.348
2022-04-03 20:00:00,0.315,537.625,0.002,57.833
2022-04-03 21:00:00,0.955,556.215,0.0,56.925
2022-04-03 22:00:00,0.372,528.367,0.0,54.347
2022-04-03 23:00:00,0.645,511.896,0.0,44.85
2022-04-04 00:00:00,0.124,478.659,0.0,43.541
2022-04-04 01:00:00,0.033,435.841,0.0,41.78
2022-04-04 02:00:00,0.022,444.541,0.0,43.379
2022-04-04 03:00:00,0.013,444.709,0.0,43.383
2022-04-04 04:00:00,0.042,444.374,0.0,42.359
2022-04-04 05:00:00,0.062,455.761,0.0,48.325
2022-04-04 06:00:00,0.142,457.596,0.246,42.476
2022-04-04 07:00:00,11.779,461.081,9.774,34.34
2022-04-04 08:00:00,73.2,355.842,60.661,18.767
2022-04-04 09:00:00,185.961,234.265,159.468,9.8
2022-04-04 10:00:00,290.191,171.265,267.605,5.197
2022-04-04 11:00:00,281.818,189.425,289.283,7.675
2022-04-04 12:00:00,294.261,172.463,290.668,5.712
2022-04-04 13:00:00,230.676,213.703,254.447,5.488
2022-04-04 14:00:00,110.828,283.031,147.425,14.188
2022-04-04 15:00:00,71.727,292.731,55.352,20.728
2022-04-04 16:00:00,51.612,360.316,39.859,32.407
2022-04-04 17:00:00,29.849,413.465,16.318,33.334
2022-04-04 18:00:00,11.684,475.127,3.952,47.333
2022-04-04 19:00:00,1.101,554.723,0.301,50.671
2022-04-04 20:00:00,0.916,547.996,0.001,51.357
2022-04-04 21:00:00,0.262,555.877,0.0,56.355
2022-04-04 22:00:00,0.281,532.337,0.0,54.163
2022-04-04 23:00:00,0.454,505.141,0.0,47.975
2022-04-05 00:00:00,0.431,470.569,0.0,46.295
2022-04-05 01:00:00,0.216,445.646,0.001,37.117
2022-04-05 02:00:00,0.088,448.72,0.0,42.105
2022-04-05 03:00:00,0.051,432.232,0.0,40.379
2022-04-05 04:00:00,0.06,441.018,0.0,41.918
2022-04-05 05:00:00,0.061,452.902,0.0,42.652
2022-04-05 06:00:00,0.202,470.874,0.0,45.215
2022-04-05 07:00:00,0.511,512.195,0.203,52.828
2022-04-05 08:00:00,4.734,474.998,1.275,46.512
2022-04-05 09:00:00,27.946,431.991,9.383,30.628
2022-04-05 10:00:00,63.907,351.39,36.481,25.33
2022-04-05 11:00:00,116.286,299.566,71.923,16.99
2022-04-05 12:00:00,131.95,288.262,115.411,12.013
2022-04-05 13:00:00,141.816,320.648,153.544,10.786
2022-04-05 14:00:00,137.472,329.518,113.048,15.958
2022-04-05 15:00:00,82.522,379.272,146.901,14.823
2022-04-05 16:00:00,37.603,442.073,129.803,16.665
2022-04-05 17:00:00,10.843,484.98,50.108,31.07
2022-04-05 18:00:00,5.705,552.771,12.421,54.863
2022-04-05 19:00:00,1.383,593.161,1.18,60.405
2022-04-05 20:00:00,0.002,630.791,0.001,64.273
2022-04-05 21:00:00,0.012,633.209,0.0,59.16
2022-04-05 22:00:00,0.402,623.423,0.0,56.216
2022-04-05 23:00:00,0.519,569.75,0.0,55.575
2022-04-06 00:00:00,0.17,545.51,0.0,55.829
2022-04-06 01:00:00,0.019,538.794,0.0,52.719
2022-04-06 02:00:00,0.0,537.355,0.0,48.297
2022-04-06 03:00:00,0.0,553.673,0.0,55.17
2022-04-06 04:00:00,0.177,543.141,0.0,54.875
2022-04-06 05:00:00,0.014,568.086,0.0,53.521
2022-04-06 06:00:00,0.033,552.063,0.0,53.468
2022-04-06 07:00:00,0.583,608.647,0.154,60.394
2022-04-06 08:00:00,2.8,583.205,6.139,52.791
2022-04-06 09:00:00,17.609,495.177,32.424,36.611
2022-04-06 10:00:00,102.928,395.641,97.628,24.357
2022-04-06 11:00:00,353.415,269.277,172.24,17.929
2022-04-06 12:00:00,572.206,199.88,206.483,15.042
2022-04-06 13:00:00,830.656,132.777,236.752,12.311
2022-04-06 14:00:00,1031.781,90.693,305.642,6.287
2022-04-06 15:00:00,973.869,89.348,295.451,9.157
2022-04-06 16:00:00,772.755,102.032,224.743,20.385
2022-04-06 17:00:00,424.76,179.368,115.624,24.084
2022-04-06 18:00:00,91.101,295.696,27.974,36.415
2022-04-06 19:00:00,14.888,425.517,4.33,46.09
2022-04-06 20:00:00,1.689,518.975,0.01,56.162
2022-04-06 21:00:00,1.416,542.743,0.0,54.16
2022-04-06 22:00:00,1.103,535.719,0.0,55.717
2022-04-06 23:00:00,0.539,522.966,0.0,48.953
2022-04-07 00:00:00,0.086,472.148,0.0,48.092
2022-04-07 01:00:00,0.0,447.564,0.0,42.39
2022-04-07 02:00:00,0.0,448.348,0.0,43.475
2022-04-07 03:00:00,0.0,459.162,0.0,41.855
2022-04-07 04:00:00,0.0,452.56,0.0,39.43
2022-04-07 05:00:00,0.0,466.055,0.0,44.436
2022-04-07 06:00:00,0.022,449.947,0.022,49.66
2022-04-07 07:00:00,1.201,501.785,1.037,48.403
2022-04-07 08:00:00,6.317,475.224,4.78,43.521
2022-04-07 09:00:00,24.957,401.824,18.164,32.267
2022-04-07 10:00:00,90.737,310.303,58.316,22.595
2022-04-07 11:00:00,116.831,271.098,94.947,18.239
2022-04-07 12:00:00,140.589,254.189,88.861,18.235
2022-04-07 13:00:00,168.477,219.866,151.926,10.575
2022-04-07 14:00:00,93.349,268.902,94.688,13.174
2022-04-07 15:00:00,68.819,281.709,60.331,23.257
2022-04-07 16:00:00,60.522,280.924,35.788,27.27
2022-04-07 17:00:00,42.792,343.267,11.129,36.134
2022-04-07 18:00:00,19.108,386.326,6.764,46.976
2022-04-07 19:00:00,4.379,442.633,2.699,47.364
2022-04-07 20:00:00,0.411,479.431,0.004,50.456
2022-04-07 21:00:00,0.0,468.211,0.0,47.839
2022-04-07 22:00:00,0.059,453.642,0.0,51.122
2022-04-07 23:00:00,0.349,420.986,0.0,39.978
2022-04-08 00:00:00,0.742,411.7,0.0,36.229
2022-04-08 01:00:00,1.221,385.46,0.0,36.27
2022-04-08 02:00:00,0.721,358.4,0.0,35.169
2022-04-08 03:00:00,0.404,344.142,0.0,39.4
2022-04-08 04:00:00,0.254,346.417,0.0,37.995
2022-04-08 05:00:00,0.345,345.426,0.001,38.554
2022-04-08 06:00:00,0.358,365.725,0.0,41.707
2022-04-08 07:00:00,2.314,427.202,0.75,44.312
2022-04-08 08:00:00,31.108,390.362,6.685,37.464
2022-04-08 09:00:00,67.187,311.0,25.576,22.426
2022-04-08 10:00:00,83.822,297.582,49.379,18.952
2022-04-08 11:00:00,503.278,155.08,102.409,14.572
2022-04-08 12:00:00,357.004,163.178,140.19,12.469
2022-04-08 13:00:00,403.865,165.901,164.639,11.082
2022-04-08 14:00:00,444.348,142.649,259.712,6.516
2022-04-08 15:00:00,463.02,122.589,214.733,10.164
2022-04-08 16:00:00,160.341,218.509,71.363,24.092
2022-04-08 17:00:00,72.594,305.963,41.333,27.43
2022-04-08 18:00:00,35.718,369.946,33.737,29.169
2022-04-08 19:00:00,5.398,482.132,4.768,43.305
2022-04-08 20:00:00,0.971,542.5,0.012,53.834
2022-04-08 21:00:00,1.297,556.37,0.0,52.218
2022-04-08 22:00:00,0.451,539.242,0.0,50.5
2022-04-08 23:00:00,1.11,504.514,0.0,47.228
2022-04-09 00:00:00,0.153,474.976,0.0,41.775
2022-04-09 01:00:00,0.063,464.846,0.0,43.334
2022-04-09 02:00:00,0.029,461.12,0.0,38.91
2022-04-09 03:00:00,0.071,453.272,0.0,41.917
2022-04-09 04:00:00,0.091,458.483,0.0,41.425
2022-04-09 05:00:00,0.2,465.028,0.0,45.751
2022-04-09 06:00:00,0.476,471.214,0.774,41.891
2022-04-09 07:00:00,3.531,487.087,8.158,45.996
2022-04-09 08:00:00,25.831,485.061,34.954,37.796
2022-04-09 09:00:00,147.28,374.95,151.88,17.325
2022-04-09 10:00:00,527.173,220.102,222.74,17.179
2022-04-09 11:00:00,548.243,206.934,344.668,8.655
2022-04-09 12:00:00,247.877,284.774,302.499,9.721
2022-04-09 13:00:00,544.269,197.575,216.688,18.626
2022-04-09 14:00:00,783.796,142.536,113.76,28.591
2022-04-09 15:00:00,415.785,223.086,207.373,15.451
2022-04-09 16:00:00,412.525,244.184,177.369,19.592
2022-04-09 17:00:00,185.754,355.549,97.29,16.144
2022-04-09 18:00:00,124.062,359.385,43.683,23.651
2022-04-09 19:00:00,22.474,466.003,5.988,39.2
2022-04-09 20:00:00,0.892,557.415,0.054,63.495
2022-04-09 21:00:00,1.514,547.458,0.0,64.742
2022-04-09 22:00:00,1.33,516.293,0.0,56.458
2022-04-09 23:00:00,0.682,497.623,0.0,51.63
2022-04-10 00:00:00,0.724,481.929,0.0,53.457
2022-04-10 01:00:00,0.756,456.628,0.0,50.518
2022-04-10 02:00:00,0.574,422.348,0.0,45.477
2022-04-10 03:00:00,0.247,434.804,0.0,48.695
2022-04-10 04:00:00,0.062,437.973,0.0,47.418
2022-04-10 05:00:00,0.019,433.603,0.0,45.72
2022-04-10 06:00:00,0.148,430.327,0.272,42.784
2022-04-10 07:00:00,9.075,420.278,5.152,46.578
2022-04-10 08:00:00,40.989,382.154,23.932,36.743
2022-04-10 09:00:00,83.595,336.824,68.366,24.121
2022-04-10 10:00:00,149.581,299.475,87.811,22.349
2022-04-10 11:00:00,212.698,264.614,162.617,17.306
2022-04-10 12:00:00,319.606,201.043,230.904,11.212
2022-04-10 13:00:00,418.455,193.354,204.715,19.696
2022-04-10 14:00:00,355.314,222.94,196.788,23.656
2022-04-10 15:00:00,431.943,215.915,169.305,23.198
2022-04-10 16:00:00,476.168,206.064,122.348,22.201
2022-04-10 17:00:00,351.725,248.388,113.055,25.824
2022-04-10 18:00:00,158.001,339.925,36.167,44.48
2022-04-10 19:00:00,19.047,451.397,8.279,59.858
2022-04-10 20:00:00,0.788,527.627,0.043,71.631
2022-04-10 21:00:00,0.706,554.471,0.0,64.107
2022-04-10 22:00:00,0.864,523.209,0.0,57.697
2022-04-10 23:00:00,0.718,476.419,0.0,47.351
2022-04-11 00:00:00,0.781,465.251,0.0,50.345
2022-04-11 01:00:00,0.702,429.292,0.0,41.601
2022-04-11 02:00:00,0.638,439.591,0.0,44.338
2022-04-11 03:00:00,0.766,410.989,0.0,43.655
2022-04-11 04:00:00,0.46,423.937,0.0,44.429
2022-04-11 05:00:00,0.067,437.398,0.0,46.258
2022-04-11 06:00:00,3.023,424.401,3.095,42.919
2022-04-11 07:00:00,50.641,360.753,21.268,34.601
2022-04-11 08:00:00,173.693,258.228,43.83,21.875
2022-04-11 09:00:00,465.598,150.725,126.126,11.805
2022-04-11 10:00:00,816.509,97.445,293.131,5.5
